udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******91030 Operational,,MPLPS P KOMATIPETA,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.28,Salur-Municipality,PEDAKOMATIPETA WARD NO-28 SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,mplpspkpeta[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655887/12,4655887,12/03/2024 07:35,1992
******91018 Operational,,MPLPS PN BODDAVALASA,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.25,Salur-Municipality,P N BODDA VALASA SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,,https://kys.udiseplus.gov.in/#/schooldetail/4655876/12,4655876,15/10/2020 12:18,1992
******91008 Operational,,MPLPS PSPRM CHITLU ST,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.29,Salur-Municipality,WARD NO-29 CHITLU VEEDHI SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,,https://kys.udiseplus.gov.in/#/schooldetail/4655867/12,4655867,15/10/2020 12:18,1992
******91014 Operational,,MPLPS SRI RAMA COLONY,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.23,Salur-Municipality,DPEP SREERAM NAGAR COLONY SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,dhanalaxminarayanasetti[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655872/12,4655872,15/10/2020 12:18,1992
******91013 Operational,,MPLPS S.V COLONY,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.26,Salur-Municipality,SV COLONY SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,santhukotnana[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655670/12,4655670,12/03/2024 07:32,1992
******91005 Operational,,MPL PS TELAGAVEEDHI,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.20,Salur-Municipality,TELAGA VEEDHI SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655864/12,4655864,15/10/2020 12:18,1992
******90921 Operational,,MPL PS TELUGUBRAHMIN ST,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 2,3-Co-educational,2-Urban,NA,,Parvathipuram (M) - Ward No.26,Parvathipuram-Municipality,TELUGUBRAHMIN STREET(WARD-26) PARVATHIPURAM (TOWN) JAGANNADHAPURAM(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535501,gowdusuresh903[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655303/12,4655303,26/12/2025 15:06,1992
******91009 Operational,,MPL PS VADDI VEEDHI,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.21,Salur-Municipality,VADDI VEEDHI SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,meosalur[at]yahool[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655868/12,4655868,15/10/2020 12:18,1992
******90907 Operational,,MPL PS VEMAKOTIVARI ST,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Parvathipuram (M) - Ward No.25,Parvathipuram-Municipality,VEMAKOTI VARI STREET(25TH WARD PAVITRAPURAM (TOWN) JAGANNADHAPURAM(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535501,mesvemakotaveedhi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655292/12,4655292,26/12/2025 15:08,1992
******91032 Operational,,MPLUPS BANGARAMMAPET,,,,Andhra Pradesh,2-Primary with Upper Primary,34-MUNCIPAL,1 To 8,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.25,Salur-Municipality,BANGARAMMAPETA SALUR (URBAN) SALURU TOWN(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,meosalur[at]yahool[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655889/12,4655889,15/10/2020 12:18,1992
******91003 Operational,,MPL URDU PS METTUVEEDHI,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 2,3-Co-educational,2-Urban,NA,,Salur (M) - Ward No.8,Salur-Municipality,Mettu veedhi,535591,mplurduschoolsalur[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655862/12,4655862,12/03/2024 07:37,1992
******03301 Operational,,MPPS ADARU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veeraghattam,Adaru,,,ADARU ADARU (VILL) ADARU(VILL) VEERAAGHATTAM(MANDAL) SRIKAKULAM,532460,mppsadaru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650641/12,4650641,20/12/2025 14:32,1992
******03401 Operational,,MPPS ADARU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Parvathipuram,Buduruvada,,,ADARU DONKALA KOTHAPATNAM (BO) ADARU (VILL) ADARU(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535527,,https://kys.udiseplus.gov.in/#/schooldetail/4655248/12,4655248,26/12/2025 14:45,1992
******03501 Operational,,MPPS ADDAMGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Chemuduguda,,,ADDAMGUDA MURADA (VILL) MURADA(VILL) G.L.PURAM(MANDAL) PARVATHIPURAM MANYAM,535523,mrcglpm[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654689/12,4654689,26/12/2025 12:08,1992
******00704 Operational,,MPPS ADDUGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Masikachintala Valasa,,,KODAMA AGGUDUDA,535591,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655720/12,4655720,15/10/2020 12:18,1992
******03501 Operational,,MPPS A D VALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Alamanda,,,APPANNADORAVALASA ALAMANDA(V) SIKHABADI(PO) GAVARAMPETA(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535594,kolakanagaraju[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655063/12,4655063,15/10/2020 12:18,1992
******00102 Operational,,MPPS AJJADA DPEP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Balijipeta,Ajjada,,,AJJADA AJJADA (VILL) DPEP AJJADA(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535546,mppsajk[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655469/12,4655469,20/12/2025 13:55,1992
******00101 Operational,,MPPS AJJADA REGULAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Ajjada,,,AJJADA AJJADA (VILL) AJJADA(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535546,,https://kys.udiseplus.gov.in/#/schooldetail/4655508/12,4655508,20/12/2025 13:55,1992
******06601 Permanently Closed,,MPPS ALAVADDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Alavadda,,,NA,535523,,https://kys.udiseplus.gov.in/#/schooldetail/4714008/12,4714008,15/10/2020 12:18,1992
******01001 Operational,,MPPS ALLUVADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Mokasualluwada,,,ALLUVADA MOKASUALLUWADA (VILL) MOKASUALLUWADA(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535526,hmmppsalluwada[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655029/12,4655029,21/03/2024 15:05,1992
******02801 Operational,,MPPS ALURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Aluru,,,ALURU ALURU(VILL) ALURU(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535592,meo_pcp[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655982/12,4655982,15/10/2020 12:18,1992
******01001 Operational,,MPPS AMMAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Karrivalasa,,,AMMAVALASA KARRIVALASA (VILL) KARRIVALASA(VILL) PACHIPENTA(MANDAL) VIZIANAGARAM (DIST),535592,mppsammavalasa[at]gmai[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655943/12,4655943,15/10/2020 12:18,1992
******02403 Operational,,MPPS AMPAVALLI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Ampavilli,,,"KOTTHA STREET,ampavalli,balijipeta mandal",535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655352/12,4655352,20/12/2025 14:24,1992
******02401 Operational,,MPPS AMPAVALLI H,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Balijipeta,Ampavilli,,,AMPAVILLI AMPAVILLI (VILL) AMPAVILLI(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655544/12,4655544,20/12/2025 14:23,1992
******01603 Operational,,MPPS ANANTAGIRI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Liviri,,,ANANTA GIRI LIVIRI (VILL) BHAMINI(MANDAL) PARVATHIPURAM MANYAM (Dist),532456,mppsgiri1962[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651861/12,4651861,20/12/2025 15:55,1992
******03102 Operational,,MPPS ANANTARAYUDUPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Rangampeta,,,ANANTARAYUDUPETA RANGAMPETA (VILL) RANGAMPETA(VILL) SEETHANAGARAM(MANDAL) VIZIANAGARAM (DIST),535546,,https://kys.udiseplus.gov.in/#/schooldetail/4655487/12,4655487,09/01/2026 11:08,1992
******00506 Operational,,MPPS ANAPAKAYAGUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Puliputti,,,ANAPAKAYALAGUDA VILLAGE,532455,meoseethampeta13[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651670/12,4651670,15/10/2020 12:18,1992
******01901 Operational,,MPPS ANASABHADRA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Makkuva,Anasabhadra,,,ANASABHADRA ANASABHADRA (VILL) ANASABHADRA(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,,https://kys.udiseplus.gov.in/#/schooldetail/4655372/12,4655372,22/12/2025 16:18,1992
******02503 Permanently Closed,,MPPS ANJANEYA COL.,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,9-NA,NA,,,,NA,532440,,https://kys.udiseplus.gov.in/#/schooldetail/4713719/12,4713719,15/10/2020 12:18,1992
******04901 Operational,,MPPS ANKAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Ankavaram,,,ANKAVARAM ANKAVARAM (VILL) ANKAVARAM(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535525,mppschoolankavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655092/12,4655092,20/06/2025 10:58,1992
******04801 Operational,,MPPS ANNAMRAJUVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Annamrajuvalasa,,,ANNAMARAJUVALASA ANNAMARAJUVALASA (VILL) ANNAMARAJUVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,Krishnaraob222[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655793/12,4655793,15/10/2020 12:18,1992
******04001 Operational,,MPPS ANNAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Annavaram,,,ANNAVARAM (VILL) PALAKONDA (MNDL) ANNAVARAM(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,knvprasadarao12[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651639/12,4651639,15/10/2020 12:18,1992
******01501 Operational,,MPPS ANTIJOLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Antijola,,,ANTIJOLA ANTIJOLA (VILL) SIVADA (POST) ANTIJOLA(VILL) KURAPAM(MANDAL) VIZIANAGARAM (DIST),535534,,https://kys.udiseplus.gov.in/#/schooldetail/4654845/12,4654845,15/10/2020 12:18,1992
******05901 Operational,,MPPS ANTIKONDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethampeta,Antikonda,,,ANTIKONDA (VILL) SEETHAMPETA (MNDL) ANTIKONDA(VILL) SEETHAMPETA(MANDAL) SRIKAKULAM,532443,palaka.krishnarao[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651751/12,4651751,15/10/2020 12:18,1992
******04201 Operational,,MPPS ANTIPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Antipeta,,,ANTIPETA ANTIPETA (VILL) ANTIPETA(VILL) SEETHANAGARAM(MANDAL) VIZIANAGARAM (DIST),535546,vramanadokula[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655503/12,4655503,09/01/2026 11:04,1992
******04502 Operational,,MPPS ANTIVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Devukona,,,ANTIVALASA DEVUKONA (VILL) DEVUKONA(VILL) KOMARADA(MANDAL) VIZIANAGARAM (DIST),535521,sankararavataka77[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654555/12,4654555,24/12/2025 15:15,1992
******05401 Operational,,MPPS ANTIVALSA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Parvathipuram,Jammadivalasa,,,ANTIVALASA ANTIVALASA (VILL) ANTIVALASA(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535527,dlnaidumscbed[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655283/12,4655283,26/12/2025 15:07,1992
******01201 Operational,,MPPS APPANNADORAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Parvathipuram,Appandoravalasa,,,APPANDORAVALASA APPANDORAVALASA (VILL) APPANDORAVALASA(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535522,meo_ppm[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655013/12,4655013,26/12/2025 14:38,1992
******02202 Operational,,MPPS APPAYYAPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Pedabhogila,,,APPAYYAPETA PEDABHOGILA (VILL) PEDABHOGILA(VILL) SEETHANAGARAM(MANDAL) VIZIANAGARAM (DIST),535546,sankarreddi1475[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655458/12,4655458,09/01/2026 11:01,1992
******00801 Operational,,MPPS ARASADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Balijipeta,Arasada,,,"KOTTHA STREET,arasada,balijipeta mandal",535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655519/12,4655519,20/12/2025 13:59,1992
******00804 Operational,,MPPS ARASADA H,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Balijipeta,Arasada,,,ARASADA ARASADA (VILL) ARASADA(VILL) BALIJIPETA(MANDAL) VIZIANAGARAM (DIST),535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655520/12,4655520,20/12/2025 13:59,1992
******00802 Permanently Closed,,MPPS ARASADA K,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Arasada,,,NA,535557,,https://kys.udiseplus.gov.in/#/schooldetail/4714052/12,4714052,15/10/2020 12:18,1992
******00803 Permanently Closed,,MPPS ARASADA M,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Arasada,,,NA,535557,,https://kys.udiseplus.gov.in/#/schooldetail/4714053/12,4714053,15/10/2020 12:18,1992
******02801 Operational,,MPPS ARDALA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Aradala,,,ARADALA (VILL) PALAKONDA (MNDL) ARADALA(VILL) PALAKONDA(MANDAL) SRIKAKULAM,532440,battulareshma6[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651627/12,4651627,30/08/2024 15:42,1992
******04701 Operational,,MPPS ARNADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Jiyyammavalasa,Arnada,,,ARNADA ARNADA (VILL) ARNADA(VILL) JIYYAMMAVALASA(MANDAL) VIZIANAGARAM (DIST),535594,meojmv[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655087/12,4655087,15/10/2020 12:18,1992
******08801 Operational,,MPPS ARTHAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Komarada,Artham,,,ARTHAM ARTHAM (VILL) ARTHAM(VILL) KOMARADA(MANDAL) VIZIANAGARAM (DIST),535501,,https://kys.udiseplus.gov.in/#/schooldetail/4654621/12,4654621,24/12/2025 15:39,1992
******09602 Operational,,MPPS ATCHABA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gummalakshmipuram,Atchaba,,,ATCHABA VILLEGE GL PURAM PPM,535524,,https://kys.udiseplus.gov.in/#/schooldetail/4654778/12,4654778,24/12/2025 12:53,1992
******02901 Operational,,MPPS ATTALI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Attali,,,Attali village,532440,saradachinthapalliy[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651628/12,4651628,15/10/2020 12:18,1992
******01903 Operational,,MPPS ATTIKOTTURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Ghanasara,,,ATTIKOTTURU GHANASARA (VILL) KOTTURU BHAMINI (MNDL) Srikakulam (DIST),532455,mppsattikotturu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651875/12,4651875,20/12/2025 15:53,1992
******00101 Operational,,MPPS AVALINGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Palakonda,Avalangi,,,"AVALANGI VILLAGE, PALAKONDA MANDAL",532440,haridarling0407[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651569/12,4651569,12/03/2024 12:23,1992
******05301 Operational,,MPPS A VENKAMPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Makkuva,Venkampeta,,,ADDUMANDAVENKAMPETA VENKAMPETA (VILL) VENKAMPETA(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,,https://kys.udiseplus.gov.in/#/schooldetail/4655420/12,4655420,22/12/2025 16:29,1992
******00601 Operational,,MPPS BAAGUJOLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Makkuva,Guntabhadra,,,BAAGUJOLA GUNTABHADRA (VILL) GUNTABHADRA(VILL) MAKKUVA(MANDAL) VIZIANAGARAM (DIST),535547,srinivasaraoakkerapu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655348/12,4655348,22/12/2025 16:10,1992
******01102 Operational,,MPPS BADEVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Badevalasa,,,"Badevalasa, subhadra , Balijipeta MANDAL",535557,,https://kys.udiseplus.gov.in/#/schooldetail/4720100/12,4720100,20/12/2025 14:00,1992
******01201 Permanently Closed,,MPPS BADEVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Subhadra,,,NA,535558,,https://kys.udiseplus.gov.in/#/schooldetail/4714054/12,4714054,15/10/2020 12:18,1992
******01410 Operational,,MPPSBADNAYAKAVALASA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pachipenta,Padmapuram,,,PADMAPURAM PACHIPENTA,535592,meo_pcp[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655962/12,4655962,15/10/2020 12:18,1992
******07102 Operational,,MPPS BAGUVALASA HC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Baguvalasa,,,BAGUVALASA BAGUVALASA (VILL) BAGUVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,rajamaniindugamilli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655831/12,4655831,15/10/2020 12:18,1992
******07101 Operational,,MPPS BAGUVALASA (R),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Salur,Baguvalasa,,,BAGUVALASA PEDAPADAM BAGUVALASA (VILL) BAGUVALASA(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,,https://kys.udiseplus.gov.in/#/schooldetail/4655830/12,4655830,26/09/2024 10:02,1992
******04402 Operational,,MPPS BAKKUPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Salur,Mokhasamamidi Palle,,,BAKKUPETA MOKHASAMAMIDIPALLE (VILL) MOKHASAMAMIDIPALLE(VILL) SALURU(MANDAL) VIZIANAGARAM (DIST),535591,meosalur[at]yahoo[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4655786/12,4655786,15/10/2020 12:18,1992
******02601 Operational,,MPPS BAKKUPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Seethanagaram,Bakkupeta,,,BAKKUPETA BAKKUPETA (VILL) BAKKUPETA(VILL) SEETHANAGARAM(MANDAL) VIZIANAGARAM (DIST),535546,,https://kys.udiseplus.gov.in/#/schooldetail/4655475/12,4655475,09/01/2026 11:03,1992
******04401 Operational,,MPPS BALAGUDABA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Parvathipuram,Balagudaba,,,BALAGUDABA BALAGUDABA (VILL) BALAGUDABA(VILL) PARVATHIPURAM(MANDAL) VIZIANAGARAM (DIST),535502,subrahmanyamjonnalagadda42[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4650447/12,4650447,26/12/2025 15:13,1992
******01802 Operational,,MPPS BALERU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Solikiri,,,BALERU (VILL) BHAMINI (MNDL) PARVATHIPURAM MANYAM (DIST),532455,mppsbaleru802[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651867/12,4651867,20/12/2025 15:55,1992
******01805 Operational,,MPPS BALERU COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Solikiri,,,"BALERU COLONY BALERU COLONY SOLIKIRI(VILL) BHAMINI(MANDAL) ,Paryathipuram manyam",532455,www.mppsbalerucolny[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651870/12,4651870,20/12/2025 15:54,1992
******01801 Operational,,MPPS BALERU R,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bhamini,Solikiri,,,baleru vill baleru post bhamini mandal,532455,mppsbalerur[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4651866/12,4651866,20/12/2025 15:55,1992
******01701 Operational,,MPPS BALJIPETA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Balijipeta,Palagara,,,"KOTTHA STREET,Balijipeta mandal",535557,meobjp[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4650383/12,4650383,20/12/2025 14:03,1992
******08623 Operational,,MPPS BALLERU GUDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kurupam,Valasaballeru,,,BALLERUGUDA,535534,bhaskarraomeenaka[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4654988/12,4654988,15/10/2020 12:18,1992
