udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00103 Operational,,MPPS PENUMAKA(KOTHURU),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.10,Tadepalli-Municipality,PENUMAKA PENUMAKA PENUMAKA(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,mppskothurupenumaka[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679465/12,4679465,08/10/2024 10:53,2268
******00102 Operational,,MPPS PENUMAKA(LE),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.10,Tadepalli-Municipality,PENUMAKA PENUMAKA PENUMAKA(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,sikhinam.sagar[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679464/12,4679464,20/12/2025 13:30,2268
******00104 Operational,,MPPS PENUMAKA(U),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.10,Tadepalli-Municipality,PENUMAKA PENUMAKA PENUMAKA(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,mrctadepalli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679466/12,4679466,08/10/2024 10:56,2268
******01004 Operational,,MPPS PERECHERLA6 M,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERICHERLA-MEDIKONDURU-GUNTUR,522005,mpps6mperecherla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680632/12,4680632,23/12/2025 11:11,2268
******01006 Operational,,MPPS PERECHERLA BC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERECHERLA(VILL) S P COLONY MEDIKONDURU (MNDL) PERICHERLA(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522005,srinivasarao19720104[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680634/12,4680634,23/12/2025 11:27,2268
******01003 Operational,,MPPS PERECHERLA HE,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PAMULAPATI VARI STREET PERECHERLA MEDIKONDURU(MNDL)PERICHERLA(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522005,mppsheperecharlaperecharla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680631/12,4680631,23/12/2025 11:26,2268
******01001 Operational,,MPPS PERECHERLA HW,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERECHERLA(VILL) HARIJANAWADA MEDIKONDURU (MNDL) PERICHERLA(VILL) MEDIKONDURU(M GUNTUR(DIST)522005,522005,malli.gaddam27913[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680629/12,4680629,23/12/2025 11:26,2268
******01007 Operational,,MPPS PERECHERLA QC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERECHARLA(VILL) QUARY COLONY MEDIKONDURU (MNDL) PERICHERLA(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522005,,https://kys.udiseplus.gov.in/#/schooldetail/4680635/12,4680635,23/12/2025 11:27,2268
******01005 Operational,,MPPS PERECHERLA TQ,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERECHERLA(VILL) TELLA QUARAY MEDIKONDURU (MNDL) PERICHERLA(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522005,mppstqperecherla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680633/12,4680633,23/12/2025 11:26,2268
******01002 Operational,,MPPS PERECHERLA URDU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Pericherla,,,PERECHERLA(VLL) MUSLIM AREA MEDIKONDURU (MNDL) PERICHERLA(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522005,mppsurduprchrla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680630/12,4680630,23/12/2025 11:26,2268
******01102 Operational,,MPPS P ETIKAMPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ponnur,Upparapalem,,,PEDAITIKOMPADU UPPARAPALEM(VILL) S.C.COLONY UPPARAPALEM(VILL) PONNURU(MANDAL) GUNTUR(DIST),522124,mpps.pitikampadu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682908/12,4682908,07/10/2024 16:30,2268
******01001 Operational,,MPPS PHANIDARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Damarapalle,,,PHANIDARAM PHANIDARAM DAMARAPALLI(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,dsulochana0808[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679713/12,4679713,22/12/2025 10:56,2268
******01104 Operational,,MPPS(PL) RAYAPUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Thullur,Rayapudi,,,RAYAPUDI RAYAPUDI RAYAPUDI(VILL) THULLUR(MANDAL) GUNTUR(DIST),522237,mppspedalanka1104[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679432/12,4679432,08/10/2024 13:33,2268
******00317 Operational,,MPPS POLAKAM PADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.18,Tadepalli-Municipality,TADEPALLI TADEPALLI TADEPALLI(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,mrctadepalli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679491/12,4679491,08/10/2024 12:02,2268
******00303 Operational,,MPPSPOLAKAMPADU(AA),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.16,Tadepalli-Municipality,TADEPALLI TADEPALLI TADEPALLI(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,korrapatisiva6[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679478/12,4679478,08/10/2024 11:22,2268
******00703 Operational,,MPPS PONNEKALLU KB,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Ponnekallu,,,PONNEKALLU PONNEKALLU PONNEKALLU(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,prasannalakshmi0074[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679697/12,4679697,22/12/2025 10:54,2268
******00701 Operational,,MPPS PONNEKALLU (MODEL),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Ponnekallu,,,S C COLONY PONNEKALLU PONNEKALLU(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,rachamantisanthi3[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679695/12,4679695,22/12/2025 10:58,2268
******00704 Operational,,MPPS PONNEKALLU STC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Tadikonda,Ponnekallu,,,PONNEKALLU PONNEKALLU PONNEKALLU(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,mppsstcpnk704[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679698/12,4679698,22/12/2025 10:54,2268
******00702 Operational,,MPPS PONNEKALLU (URDU),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Ponnekallu,,,PONNEKALLU PONNEKALLU PONNEKALLU(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,shaiknaseema586[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679696/12,4679696,22/12/2025 10:55,2268
******01202 Operational,,MPPS POTHURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Guntur Ward No. 58,Guntur-Municipal Corporations,POTHURU(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522005,challachandrasekhar71[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680827/12,4680827,20/12/2025 13:13,2268
******00701 Operational,,MPPS POTLAPADU HE,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Medikonduru,Potlapadu,,,VELAVARTHIPADU VELAVARTHIPADU POTLAPADU(VILL) MEDIKONDURU(MANDAL) GUNTUR(DIST),522438,mppspotlapadu701[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680615/12,4680615,23/12/2025 11:23,2268
******00704 Operational,,MPPS(PPN) PHIRANGIPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Phirangipuram,Phirangipuram,,,P P NAGAR PHIRANGIPURAM PHIRANGIPURAM (PT)(VILL) PHIRANGIPURAM(MANDAL) GUNTUR(DIST),522529,KATUMALAMARY349[at]GMAIL[dot]COM,https://kys.udiseplus.gov.in/#/schooldetail/4680535/12,4680535,15/10/2020 12:18,2268
******00102 Operational,,MPPS (PPS) KORNEPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vatticherukuru,Kornepadu,,,P PALLI STREET KORNEPADU KORNEPADU(VILL) VATTICHERUKURU(MANDAL) GUNTUR(DIST),522017,bhagyasarigala7[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681832/12,4681832,28/09/2024 15:14,2268
******00802 Operational,,MPPS PRATHURU(AA),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.13,Tadepalli-Municipality,PRATURU PRATURU GUNDIMEDA(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,mppsaaprathuru2024[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679530/12,4679530,08/10/2024 11:45,2268
******00801 Operational,,MPPS PRATHURU(LE),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.13,Tadepalli-Municipality,PRATURU PRATURU GUNDIMEDA(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522501,surekhadasari73[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679529/12,4679529,26/09/2024 03:12,2268
******00603 Operational,,MPPS PR KAKUMANU URDU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kakumanu,Kakumanu,,,PUSULURUROAD KAKUMANU KAKUMANU(VILL) KAKUMANU(MANDAL) GUNTUR(DIST),522112,mdrihana16[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682852/12,4682852,28/09/2024 11:39,2268
******00301 Operational,,"MPPS(PRY), VEJENDLA",,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Chebrole,Vejendla,,,"NEAR Z P H S VEJENDLA , VEJENDLA(VILL) CHEBROLU(MANDAL) GUNTUR(DIST)",522213,mppsvejendla1932[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681773/12,4681773,16/10/2024 16:23,2268
******00604 Permanently Closed,,MPPS(PSP) THULLUR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Thullur,Thullur,,,NA,522237,,https://kys.udiseplus.gov.in/#/schooldetail/4715766/12,4715766,15/10/2020 12:18,2268
******00801 Operational,,MPPS P T PARRU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ponnur,Patchalatadiparru,,,MPPS PATCHALATADIPARRU VILLAGE PONNUR MANDAL GUNTUR DT-522316,522316,mppsptparru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682895/12,4682895,07/10/2024 16:21,2268
******00109 Operational,,MPPS PULLADIGUNTA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vatticherukuru,Kornepadu,,,MAIN ROAD PULLADIGUNTA(VILL) VATTICHERUKURU(MANDAL) GUNTUR(DIST),522017,vijayanirmala.parchuri[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681837/12,4681837,28/09/2024 15:16,2268
******00501 Closed,Closed,MPPS PUSULUR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pedanandipadu,Pusulur,,,NEAR VINAYAKA TEMPLE PUSULUR(VILL) PEDANANDIPADU(MANDAL) GUNTUR(DIST),522235,mpps28174600501[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682797/12,4682797,16/12/2023 10:29,2268
******01201 Operational,,MPPS (PVS) EMANI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Duggirala,Emani,,,PEDDIRAJUVARI STREET EMANI EMANI(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522308,mppspvsemani201[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681329/12,4681329,01/10/2024 11:30,2268
******00703 Operational,,MPPS RAJIV CENTRE UP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Pedakakani,Uppalapadu,,,RAJIV CENTER UPPALAPADU UPPALAPADU(VILL) PEDAKAKANI(MANDAL) GUNTUR(DIST),522509,chandraatluri54[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681259/12,4681259,22/12/2025 14:19,2268
******00602 Operational,,MPPS RAMALAYAM STREET TP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pedakakani,Takkellapadu,,,RAMALAYAMSTREET TAKKELLAPAD THAKKELLAPADU (R)(VILL) PEDAKAKANI(MANDAL) GUNTUR(DIST),522509,rajakumari849000[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681250/12,4681250,22/12/2025 14:28,2268
******00104 Operational,,MPPS RAMANAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Vallabhapuram,,,RAMNAGAR VALLABHAPURAM(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522308,kasturigona[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681339/12,4681339,22/12/2025 13:43,2268
******00408 Operational,,MPPS RAMANAGAR COLO,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Prathipadu,Prathipadu,,,RAMNAGAR COLONY PRATHIPADU PRATHIPADU(VILL) PRATHIPADU(MANDAL) GUNTUR(DIST),522019,pamisettycatherin[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681892/12,4681892,22/12/2025 19:14,2268
******01908 Operational,,MPPS RAMANAPPAPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ponnur,Nandur,,,MPPS RAMANAPPAPALEM VILLAGE PONNUR MANDAL GUNTUR DT-522315,522315,mppsramanappapalem1908[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682935/12,4682935,07/10/2024 16:58,2268
******00403 Operational,,MPPS RANGANAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kakumanu,Garikapadu,,,RANGANAGAR GARIKAPADU(VILL) KAKUMANU(MANDAL) GUNTUR(DIST),522112,chalapathipnr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682107/12,4682107,28/09/2024 11:30,2268
******00501 Operational,,MPPS (R) ATHOTA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Kollipara,Athota,,,NR ZPHIGH SCHOOL ATHOTA ATHOTA(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522306,mppsrathota[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680613/12,4680613,24/12/2025 11:37,2268
******00206 Operational,,MPPS RATNAGIRINAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Guntur Ward No. 54,Guntur-Municipal Corporations,RATNAGIRI NAGAR PEDA PALAKALURU(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522005,malempatipadmavathi69[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679897/12,4679897,20/12/2025 12:14,2268
******00803 Operational,,MPPS RAVELA (AA),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Tadikonda,Ravela,,,BAPTISTCHURCHCENTR RAVELA RAVELA(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,bhimanagarajakumari[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679704/12,4679704,22/12/2025 10:58,2268
******00801 Operational,,MPPS RAVELA(AM),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Tadikonda,Ravela,,,PANCHAYT OFFICE RAVELA RAVELA(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,Santhi.j.teacher[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679702/12,4679702,22/12/2025 10:58,2268
******00802 Operational,,MPPS RAVELA (LE),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Ravela,,,LUTHERNCHURCHCENTRE RAVELA RAVELA(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,lakshminarasammachirra[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679703/12,4679703,22/12/2025 10:58,2268
******00805 Operational,,MPPS RAVELA (URDU),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tadikonda,Ravela,,,CHURCH CENTERE RAVELA RAVELA(VILL) TADIKONDA(MANDAL) GUNTUR(DIST),522018,meotadikonda[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679705/12,4679705,22/12/2025 10:58,2268
******00407 Operational,,MPPS RAVIPATIVARI PM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Prathipadu,Prathipadu,,,RAVIPATIVARIPALEM RAVIPATIVARIPALEM PRATHIPADU(VILL) PRATHIPADU(MANDAL) GUNTUR(DIST),522019,premmutlur[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681891/12,4681891,22/12/2025 17:58,2268
******00203 Operational,,MPPS (RB R) AV PADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Vatticherukuru,Ananthavarappadu,,,R B ROAD ANANTHAVARAPADU ANANTHAVARAPADU(VILL) VATTICHERUKURU(MANDAL) GUNTUR(DIST),522017,mppsrbr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681845/12,4681845,12/11/2025 13:03,2268
******00702 Permanently Closed,,MPPS (R) CHIVALURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Chivalur,,,NA,522304,,https://kys.udiseplus.gov.in/#/schooldetail/4715948/12,4715948,15/10/2020 12:18,2268
******00301 Operational,,MPPS R DANTHALURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Danthalur,,,DANTHALUR DANTHALUR DANTHALUR(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522306,mppsrdhanthaluru1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680611/12,4680611,22/12/2025 14:59,2268
******00504 Operational,,MPPS REGULAGADDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Phirangipuram,Bethapudi,,,REGULAGADDA REGULAGADDA BETHAPUDI(VILL) PHIRANGIPURAM(MANDAL) GUNTUR(DIST),522529,bandlaprasadarao63[at]gamail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679758/12,4679758,08/10/2024 14:59,2268
******01001 Permanently Closed,,MPPS REPUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Phirangipuram,Repudi,,,NA,522529,,https://kys.udiseplus.gov.in/#/schooldetail/4715836/12,4715836,15/10/2020 12:18,2268
******01001 Operational,,MPPS RETUR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kakumanu,Retur,,,RETUR-KAKUMANU-GUNTUR,522113,rasulsyed2006[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682866/12,4682866,28/09/2024 11:50,2268
******00206 Operational,,MPPS REVENDRAPADU DPEP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Duggirala,Tummapudi,,,REVENDRAPADU REVENDRAPADU THUMMOPUDI(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522302,meoduggirala2018[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681280/12,4681280,15/10/2020 12:18,2268
******00203 Operational,,MPPS REVENDRAPADU (N),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Duggirala,Tummapudi,,,REVENDRAPADU REVENDRAPADU THUMMOPUDI(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522302,mppsnrvpadu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681276/12,4681276,30/09/2024 11:28,2268
******00205 Permanently Closed,,MPPS REVENDRAPADU URDU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Duggirala,Tummapudi,,,NA,522302,,https://kys.udiseplus.gov.in/#/schooldetail/4715944/12,4715944,15/10/2020 12:18,2268
******00406 Permanently Closed,,MPPS (R)KANCHARLAPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Tenali,Katevaram,,,NA,522202,,https://kys.udiseplus.gov.in/#/schooldetail/4715978/12,4715978,15/10/2020 12:18,2268
******00901 Operational,,MPPS (R) KOLLIPARA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Kollipara,,,KOLLIPARA KOLLIPARA KOLLIPARA(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522304,chintamaneni1966[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681360/12,4681360,22/12/2025 15:32,2268
******00201 Operational,,MPPS(R) MUNNANGI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Munnangi,,,ARAGAVRI STREET MUNNANGI MUNNANGI(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522304,mppsrmunnangi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681344/12,4681344,22/12/2025 14:32,2268
******00601 Operational,,MPPS R PALEM(WC),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Guntur (M Corp.) - Ward No.48,Guntur-Municipal Corporations,REDDIPALEM GUNTUR(VILL) WEAVERS COLONY GUNTUR (U)(VILL) GUNTUR(MANDAL) GUNTUR(DIST),522501,mppschoolwc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680754/12,4680754,05/01/2026 16:45,2268
******00801 Operational,,MPPS (R) PIDAPARRU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Kollipara,Pidaparru,,,MAIN ROAD PIDAPARRU PIDAPARRU(VILL) KOLLIPARA(MANDAL) GUNTUR(DIST),522304,mppsrpidaparru66[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681356/12,4681356,22/12/2025 15:30,2268
******00601 Operational,,MPPS R.R.NAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Tadepalli Ward No.20,Tadepalli-Municipality,RADHARANGANAGAR VADDESWARAM VADDESWARAM(VILL) THADEPALLE(MANDAL) GUNTUR(DIST),522502,mvijayakumar99120[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679519/12,4679519,08/10/2024 12:22,2268
******01002 Permanently Closed,,MPPS (RS) NALLAPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Guntur Ward No. 53,Guntur-Municipal Corporations,NA,522005,,https://kys.udiseplus.gov.in/#/schooldetail/4715896/12,4715896,15/10/2020 12:18,2268
******01105 Operational,,MPPS(RS) NUDURUPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Phirangipuram,Nudurupadu,,,RAILWAY STATION NUDURUPADU NUDURUPADU(VILL) PHIRANGIPURAM(MANDAL) GUNTUR(DIST),522529,padmavatijonnalagadda[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680567/12,4680567,15/10/2020 12:18,2268
******00201 Operational,,MPPS (RS) TUMMAPUDI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Duggirala,Tummapudi,,,RAMALAYAM STREET THUMMAPUDI THUMMOPUDI(VILL) DUGGIRALA(MANDAL) GUNTUR(DIST),522330,rstpudi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4681275/12,4681275,15/10/2020 12:18,2268
