udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00355 Operational,,NARAYANA PRIME EM UP SCHOOL ASPARI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Aspari,Aspari,,,"NARAYANA PRIME EM UP SCHOOL , ASPARI",518347,meo.aspari[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4720770/12,4720770,21/12/2025 20:47,2725
******00245 Operational,,NARAYANNA-PRIMARY SCHOOLYEMMIGANUR,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Yemmiganur (M) - Ward No.1,Yemmiganur-Municipality,H NO 1/1268-8 H B S COLONY GEETHA NAGAR YEMMIGANUR(VILLAGE) YEMMIGANUR(MANDAL) KURNOOL(DIST),518360,knlymger.etechno[at]narayanagroup[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699250/12,4699250,12/02/2024 19:39,2725
******90150 Operational,,NARENDRA ENGLISH MEDIUM S,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.5,Adoni-Municipality,5th WARD ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,,https://kys.udiseplus.gov.in/#/schooldetail/4699621/12,4699621,16/06/2023 15:21,2725
******91314 Operational,,NATIONAL E/M HIGH S,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.1,Adoni-Municipality,ADONI (M) ( HIG-70 APHB COLONY ADONI (M)-2(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518302,ggreddy456[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698607/12,4698607,15/10/2020 12:18,2725
******01407 Operational,,NATIONAL EM HIGH SCHOOL PEDDA THUMBALAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Adoni,Pedda Thumbalam,,,PEDDA THUMBALAM VILLAGE,518302,kistappa1975[at]gmai[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699487/12,4699487,15/10/2020 12:18,2725
******90159 Operational,,NATIONAL EM PRIMARY SCHOO,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.1,Adoni-Municipality,ADONI (M) HIG-70 APHB COLONY ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518302,ggreddy456[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699628/12,4699628,21/04/2023 15:31,2725
******01406 Operational,,NATIONAL EM PRIMARY SCHOOL PEDDA THUMBALAM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Adoni,Pedda Thumbalam,,,PEDDA THUMBALAM PEDDA THUMBALAM PEDDA THUMBALAM(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518302,kristappa1975[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699486/12,4699486,21/04/2023 15:31,2725
******00485 Permanently Closed,,NATIONAL HIGH SCHOOL ARORA NAGAR KALLUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,9-NA,NA,,,,NA,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4698908/12,4698908,15/10/2020 12:18,2725
******00473 Permanently Closed,,NATIONAL PRIMARY SCHOOL ARORA NAGAR KALLUR,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,9-NA,NA,,,,NA,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4698900/12,4698900,15/10/2020 12:18,2725
******91504 Operational,,NATIONAL VOCATIONAL JUNIOR COLLEGE ASHOKNAGAR KURNOOL,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 44,Kurnool-Municipal Corporations,ashok nagar kurnool,518004,altafijamedar2[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719550/12,4719550,25/10/2024 19:43,2725
******90143 Operational,,NAVAJYOTHI ENGLISH MEDIUM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.13,Adoni-Municipality,VICTORIYAPET ADONI,518301,,https://kys.udiseplus.gov.in/#/schooldetail/4699615/12,4699615,15/10/2020 12:18,2725
******90427 Closed,Closed,NAVODAYA S EM,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 27,Kurnool-Municipal Corporations,KALLUR ( ABBAS NAGAR KALLUR(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518002,,https://kys.udiseplus.gov.in/#/schooldetail/4698989/12,4698989,09/05/2022 13:36,2725
******91394 Closed,Closed,NCLP SCHOOL GAREEB NAGAR KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,53-NCLP,1 To 8,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 8,Kurnool-Municipal Corporations,GAREEB NAGAR,518001,sfttc.knl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698258/12,4698258,04/08/2025 14:27,2725
******90523 Closed,Closed,NCLP SCHOOL KALLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,53-NCLP,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 33,Kurnool-Municipal Corporations,74/132 MAHATHMA NAGAR KALLUR,518003,nclpkallur1995[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699030/12,4699030,04/08/2025 14:27,2725
******90524 Permanently Closed,,NCLP SCHOOL SHAREEN NAGARKALLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,53-NCLP,1 To 7,3-Co-educational,9-NA,NA,,,,NA,518003,,https://kys.udiseplus.gov.in/#/schooldetail/4699031/12,4699031,15/10/2020 12:18,2725
******01512 Operational,,NEHRU EM UP SCHOOL M.K.KOTTALA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,1-Rural,Devanakonda,Gundlakonda,,,NEHRU EM UP SCHOOL M.K.KOTTALA DEVANAKONDA MANDAL KURNOOL DISTRICT,518468,meo.devanakonda[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700002/12,4700002,23/12/2025 18:40,2725
******91182 Operational,,NEHRU MEMORIAL HIGH SCHOOL 1ST WARD KURNOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,34-MUNCIPAL,6 To 10,1-Boys,2-Urban,NA,,Kurnool Ward No. 1,Kurnool-Municipal Corporations,1sT WARD FORT KURNOOL KURNOOL (MCORP)-2(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518001,nmmchs[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698148/12,4698148,22/12/2025 22:54,2725
******91132 Closed,Closed,"NEHRU MEMO URDU AIDED UPS, ARORA NAGAR, KURNOOL",,,,Andhra Pradesh,2-Primary with Upper Primary,35-Pvt.Aided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 22,Kurnool-Municipal Corporations,aroranager bcamp,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4698128/12,4698128,25/10/2024 19:43,2725
******90544 Operational,,NETHAJI E.M UP SCHOOLSARASWATHI NAGARKALLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 20,Kurnool-Municipal Corporations,kallur -3 kallur mandal,518002,bsubhashini97[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699048/12,4699048,24/12/2025 07:13,2725
******01024 Operational,,NETHAJI ENGLISH MEDIUM UP SCHOOL HOLAGUNDA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Holagunda,Holagunda,,,NEAR SIDDAPPA THATHA TEMPLE HOLAGUNDA HOLAGUNDA(VILLAGE) HOLAGUNDA(MANDAL) KURNOOL(DIST),518346,nethaji.mallikarjuna[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699764/12,4699764,16/06/2023 15:21,2725
******00605 Operational,,NETHAJI VIDYA NIKETAN,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Devanakonda,P.Kotakonda,,,ERUKALA CHERUVU ERUKALA CHERUVU P.KOTAKONDA(VILLAGE) DEVANAKONDA(MANDAL) KURNOOL(DIST),518225,jakeerahmedfhk5409[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699947/12,4699947,23/12/2025 18:42,2725
******01006 Operational,,NEW AMARAVATHI EM UPS JAMPAPURAM,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kosigi,Jampapuram,,,"JAMPAPURAM(VILLEGE),KOSIGI(MANDAL)KURNOOL(DIST)",518313,veerareddy443[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697624/12,4697624,20/12/2025 19:27,2725
******90123 Operational,,NEW BHARPET MPLPS(U),,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.1,Adoni-Municipality,1st WARD ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,newbharpetmplpsadoni[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699595/12,4699595,15/10/2020 12:18,2725
******01606 Operational,,NEW BRILLIANT EM UP SCHOOL VAGARUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Mantralayam,Vagaruru,,,NEW BRILIENT EM UP SCHOOL VAGARUR,518349,newbrilliant76[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719848/12,4719848,21/04/2023 15:31,2725
******00907 Operational,,NEW EVEREST VIDYANIKETAN,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kodumur,Gorantla,,,Main raod Gorantla village Kodumur Mandal,518468,neweverestgorantla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719581/12,4719581,21/04/2023 15:31,2725
******01004 Operational,,NEW GOUTHAM VIDYA NIKETAN UPS K NAGALAPURAM,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,1-Rural,Gudur,Kuruvanagalapuram,,,K. NAGALAPURAM(VILLAGE) GUDUR(MANDAL) KURNOOL(DIST),518468,Pinjarimoulali744[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697882/12,4697882,16/07/2025 11:07,2725
******00523 Operational,,NEW KIDZ EM PRIMARY SCHOOL GONEGANDLA,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Gonegandla,Gonegandla,,,"TBP Colony, Near MRO Office",518463,khajapatel3335[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4721089/12,4721089,12/02/2026 11:53,2725
******00270 Permanently Closed,,NEW MUBARAK EM UM UPS YMGR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Yemmiganur (M) - Ward No.17,Yemmiganur-Municipality,NA,518360,,https://kys.udiseplus.gov.in/#/schooldetail/4699269/12,4699269,15/10/2020 12:18,2725
******91311 Closed,Closed,NEW NALANDA EMTM UPS MADHAVA STREET KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 2,Kurnool-Municipal Corporations,MADHVA STREET KURNOOL KURNOOL(MCORP)-4(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518001,nems55020[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698215/12,4698215,25/10/2024 19:43,2725
******91241 Permanently Closed,,NEW NALANDA UP SCHOOL KUMMARI STREET KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,9-NA,NA,,,,NA,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4717326/12,4717326,25/10/2024 19:43,2725
******00385 Operational,,NEW PEACE ENGLISH MEDIUM SCHOOL NR PETA KURNOOL,,,,Andhra Pradesh,6-Pr. Up Pr. and Secondary Only,38-Pvt.Unaided,1 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 50,Kurnool-Municipal Corporations,NARASINGA RAO PETA KURNOOL,518001,,https://kys.udiseplus.gov.in/#/schooldetail/4720789/12,4720789,25/10/2024 19:43,2725
******02806 Operational,,NEW SREE CHAITANYA EMUP,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.17,Adoni-Municipality,ADONI ADONI ADONI(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,rameshkumar.reddy667[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699516/12,4699516,21/04/2023 15:31,2725
******00350 Operational,,NEW VISWAVAANI EM HS KODUMUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Kodumur,Kodumur,,,NEAR SANTHA MARKET KODUMUR MANDAL,518464,aksharanews007[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699138/12,4699138,10/05/2022 11:12,2725
******00346 Operational,,"NEW VISWAVANI EM PS, KODUMUR",,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Kodumur,Kodumur,,,NEAR SANTHA MARKET KODUMUR,518464,bpranav77[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699135/12,4699135,21/04/2023 15:31,2725
******90435 Operational,,NIZAMS PUBLIC EMTM,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 34,Kurnool-Municipal Corporations,KALLUR BELLARY CHOURASTA NIRMAL NAGAR KALLUR(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518003,,https://kys.udiseplus.gov.in/#/schooldetail/4698992/12,4698992,24/12/2025 07:30,2725
******91301 Operational,,NMMPLHS 2OTH WARD,,,,Andhra Pradesh,7-Upper Pr. and Secondary,34-MUNCIPAL,6 To 10,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.20,Adoni-Municipality,20th WARD 20-78 ADONI ADONI (M)-2(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,nmmhs.adn[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699667/12,4699667,15/10/2020 12:18,2725
******01915 Operational,,NOBLE EM UP SCHOOL APSPRI,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Aspari,Aspari,,,NOBLE EM UP SCHOOL KURNOOL ROAD ASPARI,518347,mramakrishna56[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699913/12,4699913,21/12/2025 20:44,2725
******00708 Operational,,NOVY CONCEPT .PS TUGGALI,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Tuggali,Tuggali,,,TUGGALI TUGGALI TUGGALI(VILLAGE) TUGGALI(MANDAL) KURNOOL(DIST),518390,,https://kys.udiseplus.gov.in/#/schooldetail/4701780/12,4701780,16/06/2023 15:21,2725
******00715 Operational,,NOVY HIGH SCHOOL TUGGALI,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Tuggali,Tuggali,,,TUGGALI TUGGALI TUGGALI(VILLAGE) TUGGALI(MANDAL) KURNOOL(DIST),518390,,https://kys.udiseplus.gov.in/#/schooldetail/4701782/12,4701782,15/10/2020 12:18,2725
******90131 Operational,,N.RAMAIAH MPLPS,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.17,Adoni-Municipality,KOTLA VIJAY BHASKER REDDY NAGAR ADONI ADONI,518301,Sowjanya556[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699603/12,4699603,13/01/2023 11:54,2725
******01502 Operational,,NRM GOVT HS BOLLAVARAM,,,,Andhra Pradesh,7-Upper Pr. and Secondary,10-State Govt.,6 To 10,3-Co-educational,1-Rural,Kallur,Bollavaram,,,BOLLAVARAM BOLLAVARAM BOLLAVARAM(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518218,nrmghsbollavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698952/12,4698952,23/12/2025 12:56,2725
******01501 Operational,,NRM GOVT PS BOLLAVARAM,,,,Andhra Pradesh,1-Primary,10-State Govt.,1 To 5,3-Co-educational,1-Rural,Kallur,Bollavaram,,,BOLLAVARAM BOLLAVARAM BOLLAVARAM(VILLAGE) KALLUR(MANDAL) KURNOOL(DIST),518218,,https://kys.udiseplus.gov.in/#/schooldetail/4698951/12,4698951,23/12/2025 12:56,2725
******90115 Operational,,OLD BHARPETMPLPS(U),,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.4,Adoni-Municipality,GOKARJANDA STREET ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,oldbharpeturdumpleleschool1939[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699587/12,4699587,11/03/2024 17:16,2725
******01603 Operational,,OLIVA EM TM UP SCHOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Gonegandla,B Agraharam,,,B AGRAHARAM VILLAGE GONEGANDLA MANDAL,518463,m.raju614[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719582/12,4719582,12/02/2026 11:43,2725
******00508 Operational,,ORION EM PRIMARY SCHOOL SRI SAINATH NAGAR NEAR GOOTY FLYOVER KALL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 30,Kurnool-Municipal Corporations,"SAINATH NAGAR,KALLUR",518002,orionschool.kurnool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4720272/12,4720272,23/12/2025 12:46,2725
******00651 Operational,,ORION HIGH SCHOOL SRI SAINATH NAGAR KALLUR,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 29,Kurnool-Municipal Corporations,"SAINATH NAGAR,KALLUR KURNOOL(DIST)",518002,orionschool.kurnool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4721056/12,4721056,23/12/2025 20:15,2725
******01026 Operational,,OXFORD EM SCHOOL MAMIDALAPADU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 38,Kurnool-Municipal Corporations,"MAMIDALAPADU VILLAGE, KURNOOL MANDAL",518003,,https://kys.udiseplus.gov.in/#/schooldetail/4697939/12,4697939,05/01/2026 15:41,2725
******00478 Permanently Closed,,PADMASREE VIDYA NIKETAN KALLUR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,9-NA,NA,,,,NA,518002,,https://kys.udiseplus.gov.in/#/schooldetail/4698904/12,4698904,15/10/2020 12:18,2725
******91155 Operational,,PADMASRI U.P. S INDIRA GANDHI NAGAR KURNOOL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 43,Kurnool-Municipal Corporations,42rd WARD I G NAGAR KURNOOL KURNOOL (MCORP)-2(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518004,,https://kys.udiseplus.gov.in/#/schooldetail/4697048/12,4697048,25/10/2024 19:43,2725
******91220 Operational,,"PADMAVATHI EM HS, 16TH WARD, GADDA STREET",,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 7,Kurnool-Municipal Corporations,16th WARD ONE TOWN H.NO:1/197 KURNOOL KURNOOL (MCORP)-3(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518001,padmavathiems71[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698180/12,4698180,25/10/2024 19:43,2725
******90599 Operational,,PADMAVATHI ENG MED SCHOOL 1 TOWN KURNOOL,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 7,Kurnool-Municipal Corporations,6th WARD Ist TOWN KURNOOL KURNOOL (MCORP)(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518001,padmavathiems71[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698107/12,4698107,25/10/2024 19:43,2725
******01509 Operational,,PADMAVATHI UP SCHOOL GONDIPERLA,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,1-Rural,Kurnool,Gondiparla,,,GONDIPARLA GONDIPARLA GONDIPARLA(VILLAGE) KURNOOL(MANDAL) KURNOOL(DIST),518004,,https://kys.udiseplus.gov.in/#/schooldetail/4697957/12,4697957,27/12/2025 10:49,2725
******01037 Operational,,PADMA VIDYA VIKAS EM UP SCHOOL VELDURTHY,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Veldurthi,Veldurthi,,,PADMA VIDYA VIKAS NEW BUSTAND VELDURTHY KURNOOL,518216,badesahebd[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4700093/12,4700093,21/04/2023 15:31,2725
******91368 Operational,,PALAKSHA EM UPS VENKANNAGERIADN,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.20,Adoni-Municipality,Dno 20-130 VenkannaPet Adoni,518301,plakshaschooladn[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699722/12,4699722,16/06/2023 15:21,2725
******02105 Operational,,PARIMALA HIGH S,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,1-Rural,Mantralayam,Manchala,,,RAGHAVENDRA SWAMY MUTT MANTRALAYAM MANTRALAYAM(VILLAGE) MANTRALAYAM(MANDAL) KURNOOL(DIST),518345,shriparimalavidyaniketan123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697725/12,4697725,15/10/2020 12:18,2725
******02103 Operational,,PARIMALA P.S.,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,1-Rural,Mantralayam,Manchala,,,RAGHAVENDRA SWAMY MUTT MANTRALAYAM MANTRALAYAM(VILLAGE) MANTRALAYAM(MANDAL) KURNOOL(DIST),518345,shriparimalavidyaniketan123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697723/12,4697723,21/04/2023 15:31,2725
******90137 Operational,,PARVATHAPURAM MPL.ELE.SCH,,,,Andhra Pradesh,1-Primary,34-MUNCIPAL,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.16,Adoni-Municipality,PARVATHAPURAM ADONI ADONI (M)(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,,https://kys.udiseplus.gov.in/#/schooldetail/4699609/12,4699609,13/01/2023 11:58,2725
******91485 Operational,,PEACE EM SCHOOL VADDEGERI KURNOOL,,,,Andhra Pradesh,7-Upper Pr. and Secondary,38-Pvt.Unaided,6 To 10,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 12,Kurnool-Municipal Corporations,44/17 vaddegeri kurool,518001,peaceinternationalschoolkrnl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698330/12,4698330,25/10/2024 19:43,2725
******91456 Operational,,PEACE INTERNATIONAL EMS VADDEGERI KNL,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 8,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 12,Kurnool-Municipal Corporations,40/17 VADDEGERI STREET KURNOOL,518001,peaceinternationalschoolkrnl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4698306/12,4698306,25/10/2024 19:43,2725
******90590 Sanctioned but not Operational,,PLATINUM EM SCHOOL DHANALAKSHMI NAGAR,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,2-Urban,NA,,Kurnool Ward No. 20,Kurnool-Municipal Corporations,danalakshminagar nandal checkpost,518003,mbalanna53[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4719572/12,4719572,09/05/2022 13:35,2725
******00604 Operational,,PPHSMZPHS P.KOTAKONDA,,,,Andhra Pradesh,7-Upper Pr. and Secondary,33-MPP_ZPP SCHOOLS,6 To 10,3-Co-educational,1-Rural,Devanakonda,P.Kotakonda,,,P.KOTAKONDA P.KOTAKONDA P.KOTAKONDA(VILLAGE) DEVANAKONDA(MANDAL) KURNOOL(DIST),518225,zphs09130308024[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699946/12,4699946,23/12/2025 18:42,2725
******91325 Operational,,PRABHU CONVET,,,,Andhra Pradesh,1-Primary,38-Pvt.Unaided,1 To 5,3-Co-educational,2-Urban,NA,,Adoni (M) - Ward No.3,Adoni-Municipality,NEAR CROCKER JENDA ADONI ADONI (M)-2(VILLAGE) ADONI(MANDAL) KURNOOL(DIST),518301,meo.adoni[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4699687/12,4699687,16/06/2023 15:21,2725
******02315 Closed,Closed,PRAGATHI EM UP SCHOOL DINNEDEVARAPADU,,,,Andhra Pradesh,2-Primary with Upper Primary,38-Pvt.Unaided,1 To 7,3-Co-educational,1-Rural,Kurnool,Dinnadevarapadu (Og),,,AMBEDKAR NAGAR DINNEDEVARAPADU VILLAGE,518002,bharathkumar444[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4697993/12,4697993,23/10/2025 16:02,2725
