udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00402 Closed,Closed,MPPS PONUGOTIVARI PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Ipur,Chittapuram,,,PONUGOTIVARIPALEM (VILL) EPURU(MANDAL) GUNTUR(DIST),522658,28174100402.ps[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682350/12,4682350,06/02/2023 11:03,2501
******00401 Operational,,MPPS POTHAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Chilakaluripet,Pothavaram,,,PADAMATA BAZAR POTHAVARAM POTHAVARAM(VILL) CHILAKALURIPETA(MANDAL) GUNTUR(DIST),522616,mppsurdupothavaram2022[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682666/12,4682666,19/07/2022 10:58,2501
******00402 Operational,,MPPS POTHAVARAM OLD UP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Chilakaluripet,Pothavaram,,,POTHAVARAM POTHAVARAM POTHAVARAM(VILL) CHILAKALURIPETA(MANDAL) GUNTUR(DIST),522616,mpupspothavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682667/12,4682667,21/07/2025 11:56,2501
******00201 Operational,,MPPS POTLURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Savalyapuram,Potluru,,,PTLURU PTLURU POTLURU(VILL) SAVALYAPURAM(MANDAL) GUNTUR(DIST),522646,mppspotluru[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682392/12,4682392,22/12/2025 13:02,2501
******00905 Operational,,MPPS P.P.CHERUVU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nekarikallu,Kunkalagunta,,,P. P CHERUVU KUNKALAGUNTA KUNKALAGUNTA(VILL) NAKARIKALLU(MANDAL) GUNTUR(DIST),522615,mppsppcheruvu905[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680466/12,4680466,24/09/2024 14:53,2501
******00401 Operational,,MPPS PRAKASH NAGAR COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Peddavaram,,,PRAKASH NAGAR COLONY PEDDAVARAM PEDDAVARAM(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522647,mppspncolony401[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682574/12,4682574,11/05/2022 15:19,2501
******01906 Operational,,MPPS PR PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Putchanuthala,,,P REDDY PALEM P REDDY PALEM PUTCHANUTHALA(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,,https://kys.udiseplus.gov.in/#/schooldetail/4682642/12,4682642,15/10/2020 12:18,2501
******01124 Operational,,MPPS PS3 RD WARD,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Vinukonda M Ward No 13,Vinukonda-Municipality,THIMMAYAPALEM ROAD PEDDA BORING VINUKONDA (MNDL) VINUKONDA (PT)(VILL) VINUKONDA(MANDAL) GUNTUR(DIST),522647,,https://kys.udiseplus.gov.in/#/schooldetail/4682466/12,4682466,19/09/2024 14:31,2501
******01201 Operational,,MPPS PS THANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Karempudi,Singarutla,,,P S THANDA SINGARUTLA SINGARUTLA(VILL) KAREMPUDI(MANDAL) GUNTUR(DIST),522614,mppspsthanda1201[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680197/12,4680197,15/10/2020 12:18,2501
******00201 Operational,,MPPS(PS) THONDAPI,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Muppalla,Thondapi,,,THONDAPI THONDAPI THONDAPI(VILL) MUPPALLA(MANDAL) GUNTUR(DIST),522412,vijaykumar.komisetty[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680472/12,4680472,12/03/2024 14:34,2501
******00503 Operational,,MPPS (PS) V N ROAD,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Muppalla,Dammalapadu,,,V N ROAD DAMMALAPADU DAMMALAPADU(VILL) MUPPALLA(MANDAL) GUNTUR(DIST),522408,mppspsdpd0503[at]gmaiul[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680494/12,4680494,17/06/2025 12:29,2501
******00803 Operational,,MPPS (PS) VOPPICHERLA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Karempudi,Voppicherla,,,P S COLONY VOPPICHERLA VOPPICHERLA(VILL) KAREMPUDI(MANDAL) GUNTUR(DIST),522614,,https://kys.udiseplus.gov.in/#/schooldetail/4680161/12,4680161,12/03/2024 14:54,2501
******01204 Operational,,MPPS PT PURAM (DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Tripurapuram,,,TRIPURAPURAM TRIPURAPURAM TRIPURAPURAM(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,ptpuram2817[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682611/12,4682611,15/10/2020 12:18,2501
******01103 Operational,,MPPS (PTS) GANAPAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,NA,NA,P T STREET GANAPAVARAM GANAPAVARAM(VILL) NADENDLA(MANDAL) GUNTUR(DIST),522619,devi.061969[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682065/12,4682065,15/10/2020 12:18,2501
******00501 Permanently Closed,,MPPS PULICHINTA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bellamkonda,NA,,,NA,522411,,https://kys.udiseplus.gov.in/#/schooldetail/4715752/12,4715752,15/10/2020 12:18,2501
******00401 Operational,,MPPS PULIPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Pulipadu,,,PULIPADU GURAZALA GUNTUR 522415,522415,hmmppspulipadu[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679001/12,4679001,15/10/2020 12:18,2501
******00407 Permanently Closed,,MPPS PULIPADU_BB,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Pulipadu,,,NA,522415,,https://kys.udiseplus.gov.in/#/schooldetail/4715725/12,4715725,15/10/2020 12:18,2501
******00403 Operational,,MPPS PULIPADU_BC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Pulipadu,,,PULIPADU BC COLONY GURAZA MD PALNADU DT,522415,mopidevisankar[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679003/12,4679003,24/09/2024 11:24,2501
******00402 Operational,,MPPS PULIPADU_SC,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Gurazala,Pulipadu,,,PULIPADU GURAZALA GUNTUR,522415,gopisetty1974[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679002/12,4679002,15/10/2020 12:18,2501
******00601 Operational,,MPPS PUTLAGUDEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Atchempet,Chintapalle,,,PUTTAGUDEM PUTTAGUDEM CHINTAPALLI(VILL) ACHAMET(MANDAL) GUNTUR(DIST),522409,malladi.varalakshmi94[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679182/12,4679182,12/03/2024 10:28,2501
******01501 Operational,,MPPS PUVVADA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Puvvada,,,PUVVADA PUVVADA PUVVADA(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,mppspuvvada[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682615/12,4682615,15/10/2020 12:18,2501
******90410 Operational,,MPPS PWD COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Macherla (M) - Ward No.7,Macherla-Municipality,6th WARD P.W.D COLONY MACHERLA(MANDAL) GUNTUR(DIST),522426,mppspwdcolony[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678907/12,4678907,15/10/2020 12:18,2501
******00404 Operational,,MPPS (PWD) NEKARIKALLU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nekarikallu,Nekarikallu,,,NAKARIKALLU(VILL) P.W.D COLONY NEKARIKALLU NEKARIKALLU(VILL) NAKARIKALLU(MANDAL) GUNTUR(DIST),522615,mppspwdnkl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680425/12,4680425,23/09/2024 14:32,2501
******00605 Permanently Closed,,MPPS PY THANDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Gandiganumala,,,NA,522663,,https://kys.udiseplus.gov.in/#/schooldetail/4680345/12,4680345,15/10/2020 12:18,2501
******00601 Operational,,MPPS P Z PALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Mukkellapadu,,,PATHA ZADDAVARI PALEM PATHA ZADDAVARI PALEM MUKKELLAPADU(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522659,mppspzpalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682583/12,4682583,10/05/2022 08:24,2501
******00501 Operational,,MPPS (RAILPET) RENTACHINTALA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Rentachintala,Rentachintala,,,RENTACHINTALA RENTACHINTALA(VILL) RAIL PET. RENTACHINTALA(VILL) RENTACHINTALA(MANDAL) GUNTUR(DIST),522421,billa.pratap4[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678942/12,4678942,24/01/2023 16:38,2501
******90908 Operational,,MPPS RAILPET S A P,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Sattenapalle (M) - Ward No.1,Sattenapalle-Municipality,1st WARD(RAIL PET) SATTENAPALLI (MNDL) SATTENAPALLE(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522403,meosap2022[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679849/12,4679849,21/09/2024 21:49,2501
******00104 Permanently Closed,,MPPS RAITHUNAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Vinukonda,Koppukonda,,,NA,522647,,https://kys.udiseplus.gov.in/#/schooldetail/4716081/12,4716081,15/10/2020 12:18,2501
******00605 Operational,,MPPS RAJUGARIPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nadendla,Tubadu,,,RAJUGARIPALEM THUBADU(VILL) NADENDLA(MANDAL) GUNTUR(DIST),522549,vsrmaster[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682026/12,4682026,15/10/2020 12:18,2501
******01404 Operational,,MPPS RAMACHANDRAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Chilakaluripet,Murikipudi,,,RAMACHANDRAPURAM MURIKIPUDI(VILL) CHILAKALURIPETA(MANDAL) GUNTUR(DIST),522626,ovsnag[at]Gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682703/12,4682703,19/07/2022 11:13,2501
******00901 Operational,,MPPS RAMACHANDRAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Veldurthy,Gottipalla,,,SREERAMACHANDRAPURAM RAMACHANDRAPURAM GOTHIPALLA(VILL) VELDURTHI(MANDAL) GUNTUR(DIST),522613,meoveldurthy20[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680296/12,4680296,15/10/2020 12:18,2501
******00903 Operational,,MPPS RAMACHANDRAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Pinnelli,,,RAMACHANDRAPURAM PINNELLI PINNELLI(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,mppsschoolramachandrapuram1979[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679144/12,4679144,15/10/2020 12:18,2501
******00306 Operational,,MPPS RAMAKRISHNA PURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Muppalla,Madala,,,RAMAKRISHANAPURAM RAMAKRISHANAPURAM MADALA(VILL) MUPPALLA(MANDAL) GUNTUR(DIST),522403,meomuppalla2022[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680486/12,4680486,12/03/2024 14:36,2501
******00201 Operational,,MPPS RAMAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Dachepalle,Ramapuram,,,RAMPURAM RAMPURAM RAMAPURAM(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,,https://kys.udiseplus.gov.in/#/schooldetail/4679043/12,4679043,25/09/2024 10:56,2501
******00805 Operational,,MPPS RAMAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Gutlapalle,,,RAMAPURAM RAMAPURAM GUTLAPALLI(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522657,rosaiahgudipalli[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680363/12,4680363,23/09/2024 22:38,2501
******00301 Operational,,MPPS RAMAPURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pedakurapadu,Ramapuram,,,S C COLONY RAMAPURAM RAMAPURAM(VILL) PEDAKURAPADU(MANDAL) GUNTUR(DIST),522436,jospheenamma[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679728/12,4679728,15/10/2020 12:18,2501
******00502 Operational,,MPPS RAMAPURAM COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Muppalla,Dammalapadu,,,RAMAPURAMCOLONY DAMMALAPADU DAMMALAPADU(VILL) MUPPALLA(MANDAL) GUNTUR(DIST),522408,mppshdammalapadu0502[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679721/12,4679721,12/03/2024 14:38,2501
******00302 Permanently Closed,,MPPS RAMAPURAM DPEP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Pedakurapadu,Ramapuram,,,NA,522436,,https://kys.udiseplus.gov.in/#/schooldetail/4715780/12,4715780,15/10/2020 12:18,2501
******00204 Operational,,MPPS RAMIREDDIPALEM(DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rompicherla,Dasaripalem,,,RAMIREDDYPALEM RAMIREDDIPALEM DASARIPALEM(VILL) ROMPICHERLA(MANDAL) GUNTUR(DIST),522617,mppsramireddypalem204[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682271/12,4682271,12/03/2024 13:48,2501
******00903 Operational,,MPPS RAM NAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Election Ward No.15,DACHEPALLI-Town Panchayat,NARAYANAPURAM NARAYANAPURAM NADIKUDI(VILL) DACHEPALLE(MANDAL) GUNTUR(DIST),522414,mppsramnagar903[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679082/12,4679082,15/10/2020 12:18,2501
******01907 Operational,,MPPS RAMUDUPALEM OLD UP,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Putchanuthala,,,RAMUDU PALEM RAMUDU PALEM PUTCHANUTHALA(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,mpupsramudupalem1907[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682643/12,4682643,21/06/2025 11:52,2501
******00501 Operational,,MPPS RAVIPADU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Ravipadu,,,INDIRA PRIAYADARSHNI COLONY RAVIPADU RAVIPADU(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,mppsaaravipadu501[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682097/12,4682097,24/12/2025 19:44,2501
******00502 Operational,,MPPS RAVIPADU JM NAGAR,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Ravipadu,,,JAMMINAGAR RAVIPADU RAVIPADU(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,MPPSBCRAVIPADU[at]GAMIL[dot]COM,https://kys.udiseplus.gov.in/#/schooldetail/4682098/12,4682098,24/12/2025 19:44,2501
******00504 Operational,,MPPS RAVIPADU (MAIN),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Ravipadu,,,RAVIPADU RAVIPADU RAVIPADU(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,ravipadumpupschool[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682100/12,4682100,24/12/2025 19:44,2501
******00703 Operational,,MPPS RAVULAPURAM B.C,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 2,3-Co-educational,1-Rural,Bollapalle,Ravulapuram,,,B C COLONY RAVULAPURAM RAVULAPURAM(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522663,,https://kys.udiseplus.gov.in/#/schooldetail/4680348/12,4680348,18/09/2025 16:17,2501
******01908 Operational,,MPPS RAVVAVARAM (DG TO PS),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Putchanuthala,,,RAVVAVARAM RAVVAVARAM PUTCHANUTHALA(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,mppsravvavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682644/12,4682644,15/10/2020 12:18,2501
******01702 Operational,,MPPS (RB) NEMALIKALLU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Amaravathi,Nemalikallu,,,REDDLA BAZAR NEMALIKALLU NEMALIKALLU(VILL) AMARAVATHI(MANDAL) GUNTUR(DIST),522016,,https://kys.udiseplus.gov.in/#/schooldetail/4678712/12,4678712,23/12/2025 13:11,2501
******00704 Closed,Closed,MPPS R C PURAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Panidem,,,RAMACHANDRAPURAM PANIDEM(VILL) PANIDEM(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522403,mppsrcpuram167[at]gmail[dot]comm,https://kys.udiseplus.gov.in/#/schooldetail/4679801/12,4679801,24/12/2023 09:15,2501
******00203 Operational,,MPPS REDDIPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Karempudi,Peda Kodamagundla,,,REDDIPALEM REDDIPALEM PEDAKODAMAGUNDLA(VILL) KAREMPUDI(MANDAL) GUNTUR(DIST),522614,reddypalem1956[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680142/12,4680142,15/10/2020 12:18,2501
******00406 Operational,,MPPS REDDIPALEM (MP),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rompicherla,Vipparla,,,REDDYPALEM REDDYPALEM VIPPARLA(VILL) ROMPICHERLA(MANDAL) GUNTUR(DIST),522615,mppsmarrichettuvaripalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682287/12,4682287,21/05/2023 12:08,2501
******00410 Permanently Closed,,MPPS REDDIPALEM (ST),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rompicherla,Vipparla,,,NA,522615,,https://kys.udiseplus.gov.in/#/schooldetail/4681564/12,4681564,15/10/2020 12:18,2501
******00505 Operational,,MPPS REDDY KOTHURU,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Inavolu,,,REDDY KOTHURU REDDY KOTHURU INAVOLU(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522659,mppsreddykothuru505[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682579/12,4682579,11/05/2022 15:21,2501
******00403 Operational,,MPPS REDDYPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rompicherla,Vipparla,,,NEAR POLERAMMA TEMPLE REDDYPALEM VIPPARLA(VILL) ROMPICHERLA(MANDAL) GUNTUR(DIST),522615,bandaruaruna002[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682285/12,4682285,11/06/2025 11:32,2501
******01602 Operational,,MPPS REDDYPALEM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Nuzendla,Talarlapalle,,,REDDY PALEM REDDY PALEM TALARLAPALLI(VILL) NUZENDLA(MANDAL) GUNTUR(DIST),522660,nuzendlamrc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682623/12,4682623,15/10/2020 12:18,2501
******00303 Operational,,MPPS REDDY PALEM ST,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Narasaraopeta,Mulakalur,,,ST COLONY REDDIPALEM MULAKALUR(VILL) NARASARAOPETA(MANDAL) GUNTUR(DIST),522601,mppsstreddypalem[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682087/12,4682087,24/12/2025 19:41,2501
******00304 Operational,,MPPS REGULAGADDA,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Machavaram,Vemavaram,,,REGULAGUDDA REGULAGUDDA VEMAVARAM(VILL) MACHAVARAM(MANDAL) GUNTUR(DIST),522435,shabbeer1009[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679107/12,4679107,15/10/2020 12:18,2501
******01205 Operational,,MPPS REGULAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Macherla,Koppunur,,,REGULAVARAM REGULAVARAM KOPPUNURU(VILL) MACHERLA(MANDAL) PALNADU(DIST),522426,mppsregulavaram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678853/12,4678853,22/09/2024 20:55,2501
******00502 Operational,,MPPS REMIDICHARLA C.C,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Remidicherla,,,CHENCHU COLONY REMIDI CHERLA REMIDICHERLA(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522663,,https://kys.udiseplus.gov.in/#/schooldetail/4680337/12,4680337,15/10/2020 12:18,2501
******00501 Operational,,MPPS REMIDI CHARLA(HC),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Bollapalle,Remidicherla,,,HARIJANCOLONY REMIDI CHERLA REMIDICHERLA(VILL) BOLLAPALLE(MANDAL) GUNTUR(DIST),522663,chopparamary1968[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4680336/12,4680336,15/10/2020 12:18,2501
******00905 Operational,,MPPS RENTALA (OLD UP),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Rentachintala,Rentala,,,"RENTALA(VILL) , RENTACHINTALA(MANDAL) ,PALNADU DT.",522421,venna1111[at]gmil[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4678988/12,4678988,22/09/2024 20:47,2501
******00301 Operational,,MPPS RENTAPALLA(HE),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Rentapalla,,,RANTAPALLA(VILL) MILK CENTRE SATTENAPALLI (MNDL) RENTAPALLA(VILL) SATTENAPALLE(MANDAL) PALNADU(DIST),522403,,https://kys.udiseplus.gov.in/#/schooldetail/4679784/12,4679784,19/06/2025 11:22,2501
******00302 Operational,,MPPS RENTAPALLA(LE),,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,1-Rural,Sattenapalle,Rentapalla,,,RENTAPALLA(VILL)VINAYAKATEMPLE RENTAPALLA(POST) RENTAPALLA(VILL) SATTENAPALLE(MANDAL) GUNTUR(DIST),522403,mppsle.rentapalla[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4679785/12,4679785,19/06/2025 11:21,2501
******01111 Operational,,MPPS(RGC) GANAPAVARAM,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,NA,NA,GANAPAVARAM VILLAGE-NADENDLA MANDAL-GUNTUR DISTRICT,522619,vnmr1970[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4682075/12,4682075,19/07/2022 15:50,2501
******90406 Operational,,MPPS R.K.C COLONY,,,,Andhra Pradesh,1-Primary,33-MPP_ZPP SCHOOLS,1 To 5,3-Co-educational,2-Urban,NA,,Macherla (M) - Ward No.6,Macherla-Municipality,5th WARD RKC COLONY MACHERLA(VILL) MACHERLA(MANDAL) GUNTUR(DIST),522426,,https://kys.udiseplus.gov.in/#/schooldetail/4678903/12,4678903,15/10/2020 12:18,2501
